BedroomAbvGr,KitchenAbvGr,OverallCond,SalePrice,RoofSurface,GrLivArea,GarageFinish_Fin,GarageFinish_No Garage,GarageFinish_RFn,GarageFinish_Unf,CentralAir,sin_MoSold,cos_MoSold
0.375,0.3333333333333333,0.5,187500,0.5065020938946441,-0.49130938586326767,1.0,0.0,0.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,222500,0.5347145690985232,0.8760139049826188,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.625,131400,0.4207626184703549,-0.4943993820007725,0.0,0.0,1.0,0.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.5,108000,0.9876570420983029,-0.7972190034762456,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.25,0.3333333333333333,0.75,163000,0.6678421864668282,0.4696794129007339,0.0,0.0,0.0,1.0,0,-1.0,-1.8369701987210297e-16
0.25,0.6666666666666666,0.375,93500,0.11307031077804719,-0.6550791811510236,0.0,0.0,0.0,1.0,0,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,239900,0.49724487546837115,0.5206643491695635,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,179000,0.8545294247299978,-0.4078794901506373,0.0,1.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.5,190000,0.35794577914921755,0.4078794901506373,0.0,0.0,1.0,0.0,1,1.0,6.123233995736766e-17
0.25,0.3333333333333333,0.75,132000,0.33436191315847474,-0.04943993820007725,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.875,142000,0.32444346484461095,-0.8528389339513326,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,179000,0.8426272867533613,-0.1776747779065276,0.0,0.0,0.0,1.0,1,-0.5000000000000004,0.8660254037844384
0.375,0.3333333333333333,0.625,175000,0.34957020057306587,0.0,0.0,0.0,1.0,0.0,1,-1.0,-1.8369701987210297e-16
0.25,0.3333333333333333,0.5,180000,0.7476305929027992,-0.19621475473155658,0.0,0.0,1.0,0.0,1,-1.0,-1.8369701987210297e-16
0.5,0.3333333333333333,1.0,299800,0.5629270443024025,1.93279258400927,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.5,0.3333333333333333,0.5,236000,0.7412387039894204,1.2236384704519119,1.0,0.0,0.0,0.0,1,1.0,6.123233995736766e-17
0.5,0.3333333333333333,0.75,265979,0.2611858055984131,1.8169177288528389,0.0,0.0,0.0,1.0,0,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,260400,0.16398501212254793,0.395519505600618,1.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001
0.5,0.3333333333333333,0.25,98000,0.22966718095657926,0.10042487446890691,0.0,0.0,0.0,1.0,0,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.75,96500,0.8878113290720742,-0.5005793742757821,0.0,1.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,162000,0.8492395856292705,-0.22247972190034762,1.0,0.0,0.0,0.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.5,217000,0.87767247079568,0.046349942062572425,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,275500,0.6951730218205863,0.9795287755890305,0.0,0.0,1.0,0.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.875,156000,0.7185364778487988,-0.6767091541135574,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,172500,0.48027330835353754,0.010814986481266898,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.5,212000,0.6625523473661009,0.4696794129007339,0.0,0.0,1.0,0.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.5,158900,0.6722503857174345,-0.1205098493626883,1.0,0.0,0.0,0.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.5,179400,0.9832488428476966,0.05716492854383932,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.5,0.3333333333333333,0.5,290000,0.9250606127396959,1.6485129393588258,0.0,0.0,1.0,0.0,1,-0.866025403784439,0.4999999999999993
0.25,0.3333333333333333,0.625,127500,0.321578135331717,-0.9269988412514485,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.25,0.3333333333333333,0.5,100000,0.3308353537579899,-0.2518346852066435,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.5,215200,0.8192638307251487,0.12823483970645036,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,337000,0.193519947101609,1.3920432599459251,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,270000,0.8814194401586952,0.046349942062572425,1.0,0.0,0.0,0.0,1,1.0,6.123233995736766e-17
0.25,0.3333333333333333,0.5,264132,0.7811329072074058,0.06488991888760139,1.0,0.0,0.0,0.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.5,196500,0.3696275071633238,0.3862495171881035,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001
0.5,0.3333333333333333,0.75,160000,0.08750275512453165,0.4418694476631904,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,216837,0.4509587833370068,0.574739281575898,1.0,0.0,0.0,0.0,1,-1.0,-1.8369701987210297e-16
0.5,0.3333333333333333,0.5,538000,0.8368966277275733,2.8041714947856313,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.5,134900,0.133788847255896,-0.936268829663963,0.0,0.0,0.0,1.0,1,1.0,6.123233995736766e-17
0.25,0.3333333333333333,0.5,102000,0.7590919109543751,-0.37697952877558905,0.0,0.0,0.0,1.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.5,107000,0.31452501653074716,-0.5361143298570876,0.0,0.0,0.0,1.0,1,0.8660254037844386,0.5000000000000001
0.25,0.3333333333333333,0.5,114500,0.6931893321578135,-0.8528389339513326,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,395000,0.5153184923958563,0.7864040169949787,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,162000,0.5084857835574168,-0.40169949787562764,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,221500,0.09543751377562268,0.23174971031286212,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,142500,0.5232532510469473,-0.880648899188876,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.6666666666666666,0.5,144000,0.35574167952391444,0.8590189262263422,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.25,0.3333333333333333,0.5,135000,0.9310116817280141,-0.7106991116261104,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,176000,0.33105576372052015,-0.3259945925067594,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,175900,0.42539122768349125,0.21475473155658556,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,187100,0.6127396958342517,-0.05252993433758208,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.125,0.3333333333333333,0.625,165500,0.678421864668283,-0.5469293163383546,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.625,128000,0.37447652633899053,0.03089996137504828,0.0,1.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,161500,0.6698258761296011,-0.18848976438779452,0.0,0.0,0.0,1.0,1,-0.8660254037844384,-0.5000000000000004
0.5,0.3333333333333333,0.625,139000,0.9803835133348027,0.29045963692545385,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.5,233000,0.9788406435970907,0.9578988026264967,0.0,0.0,1.0,0.0,1,0.0,1.0
0.25,0.3333333333333333,0.75,107900,0.2523694070972008,-0.8698339127076091,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.625,0.3333333333333333,0.875,187500,0.24597751818382194,0.962533796832754,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,160200,0.34097421203438394,-0.4928543839320201,1.0,0.0,0.0,0.0,1,-0.8660254037844384,-0.5000000000000004
0.375,0.3333333333333333,0.5,146800,0.615164205422085,-0.6210892236384704,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,269790,0.14987877452060835,0.8482039397450754,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,225000,0.4174564690324003,0.04943993820007725,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,194500,0.881199030196165,0.6658941676322905,1.0,0.0,0.0,0.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.625,171000,0.8737050914701344,0.1544998068752414,0.0,0.0,0.0,1.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.5,143500,0.6305929027992065,-0.27655465430668214,0.0,0.0,1.0,0.0,1,1.0,6.123233995736766e-17
0.25,0.3333333333333333,0.5,110000,0.04320035265594005,-1.0675936655079181,0.0,0.0,0.0,1.0,1,1.0,6.123233995736766e-17
0.5,0.3333333333333333,0.5,485000,0.20123429579016974,2.589416763229046,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.75,175000,0.774079788406436,0.4696794129007339,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.5,200000,0.9162442142384837,0.34607956740054074,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.25,0.3333333333333333,0.75,109900,0.5450738373374476,-0.41405948242564694,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,189000,0.787083976195724,-0.012359984550019312,1.0,0.0,0.0,0.0,1,-1.0,-1.8369701987210297e-16
0.5,0.3333333333333333,0.5,582933,0.7804716773198148,2.0981073773657783,0.0,0.0,1.0,0.0,1,0.0,1.0
0.25,0.3333333333333333,0.5,118000,0.049151421644258314,-0.5191193511008111,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,227680,0.43861582543530964,-0.055619930475086905,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,135500,0.9504077584306811,-0.7477790652761684,1.0,0.0,0.0,0.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.625,223500,0.7222834472118139,0.17303978370027037,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,159950,0.5882741899933877,-0.5840092699884125,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,1.0,0.5,106000,0.9865549922856514,1.041328698339127,0.0,0.0,0.0,1.0,0,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.625,181000,0.2556755565351554,-0.23947470065662418,0.0,0.0,1.0,0.0,1,0.0,1.0
0.125,0.3333333333333333,0.5,144500,0.4886488869296892,-0.9517188103514871,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.5,55993,0.4685915803394314,-0.6488991888760139,0.0,0.0,0.0,1.0,0,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.625,157900,0.5781353317169936,-0.03398995751255311,0.0,0.0,1.0,0.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.75,116000,0.176989199911836,-0.3306295867130166,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,224900,0.5684372933656602,0.30436461954422556,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.25,0.3333333333333333,0.625,137000,0.07736389684813755,-0.7045191193511008,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,271000,0.97112629490853,0.34762456546929316,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.75,155000,0.15054000440819928,-0.6365392043259946,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.5,224000,0.8845051796341195,-0.1637697952877559,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,183000,0.6413929909631916,0.2719196601004249,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.375,93000,0.4767467489530527,-0.8157589803012746,0.0,0.0,0.0,1.0,0,0.49999999999999994,0.8660254037844387
0.375,0.3333333333333333,0.5,225000,0.4284769671589156,0.4156044804943994,1.0,0.0,0.0,0.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.75,139500,0.1758871500991845,0.03862495171881035,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,232600,0.5922415693189332,0.03862495171881035,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.5,385000,0.25810006612298875,0.9578988026264967,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.625,109500,0.009918448313863792,-1.0505986867516415,0.0,1.0,0.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,189000,0.728014106237602,-0.046349942062572425,0.0,0.0,1.0,0.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.5,185000,0.012342957901697149,1.022788721514098,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.5,147400,0.9083094555873925,-0.3723445345693318,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,166000,0.2935860700903681,-0.11123986095017381,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.5,151000,0.7864227463081331,-0.4078794901506373,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.625,237000,0.8305047388141944,0.5639242950946312,0.0,0.0,1.0,0.0,1,0.0,1.0
0.375,0.3333333333333333,0.625,167000,0.15494820365880538,0.08033989957512554,0.0,0.0,1.0,0.0,1,0.49999999999999994,0.8660254037844387
0.375,0.3333333333333333,0.625,139950,0.5752700022040996,-0.4943993820007725,0.0,0.0,0.0,1.0,1,-0.8660254037844384,-0.5000000000000004
0.25,0.3333333333333333,0.75,128000,0.4170156491073397,-0.6133642332947083,0.0,0.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387
0.25,0.3333333333333333,0.625,153500,0.4844610976416134,0.14677481653147934,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.5,100000,0.6197928146352215,-0.7369640787949016,0.0,0.0,0.0,1.0,1,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.625,144000,0.6632135772536919,-0.5639242950946312,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.625,130500,0.07868635662331938,-0.4078794901506373,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.5,0.3333333333333333,0.875,140000,0.12210711924178974,0.027809965237543453,0.0,0.0,0.0,1.0,0,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.875,157500,0.9821467930350452,0.11587485515643106,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.75,174900,0.05664536037028875,-0.4619544225569718,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.75,0.6666666666666666,0.375,141000,0.8549702446550584,0.5191193511008111,0.0,1.0,0.0,0.0,0,1.2246467991473532e-16,-1.0
0.5,0.3333333333333333,0.875,153900,0.4075380207185365,-0.07415990730011587,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,171000,0.7039894203217986,0.36616454229432216,1.0,0.0,0.0,0.0,1,0.0,1.0
0.375,0.3333333333333333,0.5,213000,0.32951289398280803,0.4804943993820008,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.625,133500,0.4767467489530527,-0.9269988412514485,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.625,0.3333333333333333,0.875,240000,0.8364558078025127,1.3812282734646582,0.0,0.0,0.0,1.0,1,-0.8660254037844384,-0.5000000000000004
0.375,0.3333333333333333,0.75,187000,0.7183160678862685,0.6040942448821939,0.0,0.0,1.0,0.0,1,-0.4999999999999998,-0.8660254037844388
0.125,0.3333333333333333,0.5,131500,0.23341415031959448,-0.9517188103514871,1.0,0.0,0.0,0.0,1,-0.866025403784439,0.4999999999999993
0.25,0.3333333333333333,0.5,215000,0.4000440819925061,-0.012359984550019312,1.0,0.0,0.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.5,0.3333333333333333,0.5,164000,0.7866431562706634,0.28118964851293937,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.625,158000,0.4608772316508706,-0.02935496330629587,0.0,0.0,1.0,0.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.375,170000,0.7099404893101168,0.48667439165701043,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.875,127000,0.4513996032620674,-0.6550791811510236,0.0,0.0,0.0,1.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.625,147000,0.3713907868635663,-0.6767091541135574,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.5,174000,0.8847255895966497,0.02626496716879104,1.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.5,152000,0.24619792814635225,-0.14522981846272692,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.75,250000,0.027110425391227683,1.8385477018153726,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.875,189950,0.3482477407978841,-0.05870992661259174,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.375,131500,0.3478069208728235,-0.656624179219776,0.0,0.0,0.0,1.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.5,152000,0.06920872823451621,-0.567014291232136,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,132500,0.8723826316949527,-0.48821938972576284,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,250580,0.1419440158695173,-0.1421398223252221,1.0,0.0,0.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.625,148500,0.8126515318492396,-0.7137891077636153,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.5,248900,0.0932334141503196,0.28118964851293937,0.0,0.0,1.0,0.0,1,-0.866025403784439,0.4999999999999993
0.375,0.3333333333333333,0.5,129000,0.17125854088604806,-0.5314793356508304,0.0,0.0,1.0,0.0,1,0.8660254037844388,-0.4999999999999998
0.25,0.3333333333333333,0.625,169000,0.46219969142605244,1.3225183468520665,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,236000,0.48732642715450736,0.7493240633449209,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.5,109500,0.3292924840202778,-0.880648899188876,0.0,0.0,0.0,1.0,0,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.5,200500,0.8029534934979061,0.33680957898802627,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.75,116000,0.8402027771655279,-0.8559289300888374,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.75,133000,0.5829843508926603,-0.30281962147547314,0.0,0.0,0.0,1.0,1,-0.8660254037844384,-0.5000000000000004
0.375,0.3333333333333333,0.625,66500,0.43905664536037026,-0.5144843568945539,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.5,0.3333333333333333,0.5,303477,0.5391227683491294,1.7705677867902665,1.0,0.0,0.0,0.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.5,132250,0.5790169715671148,-0.6550791811510236,0.0,0.0,0.0,1.0,1,0.0,1.0
0.5,0.3333333333333333,0.5,350000,0.9598853868194843,1.1741985322518347,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.75,148000,0.6892219528322681,-0.47740440324449596,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.875,136500,0.40511351113070315,-0.9269988412514485,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,157000,0.36830504738814196,-0.5778292777134029,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,187500,0.10932334141503197,0.39088451139436076,0.0,0.0,1.0,0.0,1,1.0,6.123233995736766e-17
0.375,0.3333333333333333,0.5,178000,0.8075821027110426,0.1993047508690614,0.0,0.0,1.0,0.0,1,-0.5000000000000004,0.8660254037844384
0.625,0.3333333333333333,0.5,118500,0.6497685695393431,1.1834685206643492,0.0,0.0,0.0,1.0,0,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.5,100000,0.07846594666078907,-0.8837388953263808,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.25,0.3333333333333333,0.5,328900,0.04077584306810669,0.37852452684434146,1.0,0.0,0.0,0.0,1,0.0,1.0
0.5,0.6666666666666666,0.5,145000,0.5635882741899934,0.3831595210505987,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.75,135500,0.7167731981485563,-0.1096948628814214,0.0,0.0,0.0,1.0,1,1.0,6.123233995736766e-17
0.5,0.3333333333333333,0.625,268000,0.5818823010800088,1.1633835457705677,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.25,0.3333333333333333,0.375,149500,0.9532730879435751,0.06334492081884897,0.0,0.0,1.0,0.0,1,0.49999999999999994,0.8660254037844387
0.375,0.3333333333333333,0.75,122900,0.594225258981706,-0.8342989571263036,0.0,0.0,0.0,1.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,172500,0.511571523032841,0.3383545770567787,0.0,0.0,1.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.875,154500,0.018955256777606344,-0.6118192352259559,0.0,0.0,1.0,0.0,1,0.49999999999999994,0.8660254037844387
0.375,0.3333333333333333,0.5,165000,0.8296230989640732,-0.12514484356894554,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.6666666666666666,0.5,118858,0.1937403570641393,0.1096948628814214,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.5,0.3333333333333333,0.5,140000,0.19616486665197266,0.5129393588258014,0.0,0.0,1.0,0.0,1,-1.0,-1.8369701987210297e-16
0.25,0.3333333333333333,0.625,106500,0.4941591359929469,-0.7925840092699884,0.0,0.0,0.0,1.0,0,1.0,6.123233995736766e-17
0.75,0.6666666666666666,0.5,142953,0.16156050253471457,1.1989185013518733,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.5,611657,0.26074498567335247,1.3904982618771726,1.0,0.0,0.0,0.0,1,0.8660254037844386,0.5000000000000001
0.375,0.3333333333333333,0.75,135000,0.32819043420762617,-0.3522595596755504,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.625,110000,0.5704209830284329,-0.936268829663963,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.75,153000,0.9933877011240908,-0.24410969486288142,0.0,0.0,0.0,1.0,1,0.8660254037844388,-0.4999999999999998
0.375,0.3333333333333333,0.5,180000,0.509367423407538,0.06952491309385864,1.0,0.0,0.0,0.0,1,1.2246467991473532e-16,-1.0
0.375,0.3333333333333333,0.5,240000,0.869737712144589,0.3182696021629973,0.0,0.0,1.0,0.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.625,125500,0.054661670707515986,-0.8682889146388567,0.0,0.0,0.0,1.0,1,-0.4999999999999998,-0.8660254037844388
0.375,0.3333333333333333,0.5,128000,0.6861362133568437,-0.619544225569718,0.0,0.0,1.0,0.0,1,0.49999999999999994,0.8660254037844387
0.375,0.3333333333333333,0.5,255000,0.9667180956579238,0.2657396678254152,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.75,250000,0.03394313422966719,0.9161838547701815,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.25,0.3333333333333333,0.5,131000,0.049592241569318934,-0.8682889146388567,0.0,0.0,0.0,1.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,174000,0.7778267577694512,0.03089996137504828,1.0,0.0,0.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.625,0.6666666666666666,0.5,154300,0.5821027110425391,1.2514484356894553,0.0,0.0,0.0,1.0,1,0.0,1.0
0.375,0.3333333333333333,0.75,143500,0.1655278818602601,-0.30281962147547314,0.0,0.0,0.0,1.0,1,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.75,88000,0.9091910954375138,-0.6937041328698339,0.0,0.0,0.0,1.0,0,1.2246467991473532e-16,-1.0
0.5,0.6666666666666666,0.625,145000,0.6894423627947983,0.8312089609887988,0.0,0.0,0.0,1.0,0,-0.4999999999999998,-0.8660254037844388
0.25,0.3333333333333333,0.5,173733,0.19969142605245757,-0.3707995365005794,0.0,0.0,1.0,0.0,1,0.5000000000000003,-0.8660254037844385
0.375,0.3333333333333333,0.5,75000,0.8675336125192858,-0.574739281575898,0.0,0.0,0.0,1.0,1,0.0,1.0
0.125,0.3333333333333333,0.25,35311,0.9830284328851664,-1.5202780996523755,0.0,0.0,0.0,1.0,0,-1.0,-1.8369701987210297e-16
0.375,0.3333333333333333,0.625,135000,0.4948203658805378,-0.3630745461568173,0.0,0.0,1.0,0.0,1,1.0,6.123233995736766e-17
